crate,run,gen,mir_coverage,covered_targets,tests,tests_length
time,3,48,57.57783099555252,1683,294,27.598639455782312
time,4,48,56.89360246322271,1663,283,29.243816254416963
time,5,48,56.9620253164557,1665,293,28.150170648464165
time,3,49,57.57783099555252,1683,296,27.364864864864863
time,6,47,56.790968183373245,1660,277,27.48014440433213
time,4,49,56.89360246322271,1663,284,29.038732394366196
time,5,49,56.9620253164557,1665,296,27.949324324324323
time,3,50,57.57783099555252,1683,297,27.28956228956229
time,4,50,56.89360246322271,1663,285,29.003508771929823
time,6,48,56.790968183373245,1660,275,27.432727272727274
time,5,50,56.9620253164557,1665,294,27.73469387755102
time,3,51,57.612042422169004,1684,299,27.217391304347824
time,4,51,56.92781388983921,1664,284,28.866197183098592
time,6,49,56.790968183373245,1660,277,27.292418772563177
time,5,51,56.9620253164557,1665,292,27.671232876712327
time,3,52,57.612042422169004,1684,299,27.17056856187291
time,4,52,56.92781388983921,1664,284,28.79225352112676
time,6,50,56.790968183373245,1660,273,27.19047619047619
time,5,52,56.9620253164557,1665,292,27.53082191780822
time,3,53,57.680465275401986,1686,301,27.156146179401993
time,4,53,56.92781388983921,1664,287,28.70383275261324
time,6,51,56.85939103660622,1662,274,27.105839416058394
time,5,53,56.9620253164557,1665,292,27.311643835616437
time,3,54,57.680465275401986,1686,299,26.963210702341136
time,4,54,57.030448169688675,1667,289,28.484429065743946
time,6,52,56.85939103660622,1662,275,27.09090909090909
time,5,54,56.9620253164557,1665,289,27.242214532871973
