crate,run,gen,mir_coverage,covered_targets,tests,tests_length
time,2,86,56.072528224426954,1639,303,36.70957095709571
time,1,91,56.44885391720835,1650,298,36.61073825503356
time,0,94,55.49093397194663,1622,289,36.826989619377166
time,2,87,56.072528224426954,1639,303,36.70957095709571
time,1,92,56.44885391720835,1650,298,36.61073825503356
time,0,95,55.49093397194663,1622,290,36.789655172413795
time,2,88,56.072528224426954,1639,303,36.70957095709571
time,1,93,56.44885391720835,1650,298,36.5
time,0,96,55.49093397194663,1622,290,36.789655172413795
time,2,89,56.10673965104345,1640,304,36.71052631578947
time,1,94,56.44885391720835,1650,298,36.5
time,0,97,55.49093397194663,1622,290,36.789655172413795
time,2,90,56.10673965104345,1640,304,36.71052631578947
time,1,95,56.44885391720835,1650,297,36.48821548821549
time,0,98,55.49093397194663,1622,291,36.72852233676976
time,0,99,55.525145398563126,1623,292,36.82876712328767
time,2,91,56.17516250427643,1642,305,36.885245901639344
time,1,96,56.48306534382483,1651,298,36.56375838926174
time,1,97,56.55148819705782,1653,299,36.58862876254181
time,2,92,56.209373930892916,1643,306,36.99673202614379
time,1,98,56.55148819705782,1653,299,36.56521739130435
time,2,93,56.209373930892916,1643,306,36.947712418300654
time,1,99,56.55148819705782,1653,300,36.52
time,2,94,56.209373930892916,1643,306,36.89542483660131
time,2,95,56.209373930892916,1643,306,36.83660130718954
time,2,96,56.24358535750941,1644,307,36.960912052117266
time,2,97,56.24358535750941,1644,307,36.93811074918567
time,2,98,56.24358535750941,1644,307,36.899022801302934
time,2,99,56.24358535750941,1644,307,36.899022801302934
time,3,0,48.37495723571673,1414,197,32.75126903553299
time,4,0,48.95655148819706,1431,200,34.345
time,5,0,49.640780020526854,1451,201,32.79601990049751
time,4,1,49.059185768046525,1434,200,34.25
time,3,1,48.58022579541567,1420,197,32.50761421319797
time,5,1,50.25658569962368,1469,205,33.390243902439025
time,4,2,49.059185768046525,1434,200,34.165
time,5,2,51.21450564488539,1497,207,33.46376811594203
time,4,3,49.33287718097844,1442,204,34.43627450980392
time,3,2,48.990762914813544,1432,200,32.86
time,4,4,49.67499144714335,1452,207,34.68599033816425
time,5,3,51.59083133766678,1508,213,33.89201877934272
time,3,3,49.298665754361956,1441,199,32.81909547738694
time,4,5,49.67499144714335,1452,207,34.47826086956522
time,5,4,51.59083133766678,1508,214,33.6588785046729
time,3,4,49.5039343140609,1447,203,32.935960591133004
time,4,6,50.39343140608964,1473,213,34.93896713615023
time,5,5,51.59083133766678,1508,215,33.57674418604651
time,3,5,50.051317139924734,1463,208,33.08173076923077
time,4,7,50.598699965788576,1479,216,35.0787037037037
time,5,6,51.59083133766678,1508,215,33.479069767441864
time,3,6,50.11973999315772,1465,212,33.132075471698116
time,4,8,51.009237085186456,1491,221,35.55203619909502
time,5,7,51.72767704413273,1512,217,33.67741935483871
time,3,7,50.25658569962368,1469,214,33.60280373831776
time,4,9,51.180294218268905,1496,224,35.763392857142854
time,5,8,51.89873417721519,1517,219,33.77625570776256
time,3,8,50.290797126240165,1470,217,33.59907834101382
time,4,10,51.180294218268905,1496,225,35.72888888888889
time,5,9,51.93294560383168,1518,220,33.95
time,3,9,50.56448853917208,1478,217,33.645161290322584
time,5,10,52.06979131029764,1522,222,34.15765765765766
time,4,11,51.180294218268905,1496,227,35.55066079295154
time,3,10,51.07765993841943,1493,221,34.34389140271493
time,5,11,52.37769414984604,1531,224,34.263392857142854
time,4,12,51.69346561751625,1511,228,35.33771929824562
time,3,11,51.24871707150188,1498,222,34.432432432432435
time,5,12,52.5487512829285,1536,226,34.5
time,4,13,51.69346561751625,1511,229,35.200873362445414
time,3,12,51.419774204584336,1503,225,34.86666666666667
time,5,13,52.5487512829285,1536,226,34.47787610619469
time,4,14,51.89873417721519,1517,230,35.4
time,3,13,51.453985631200815,1504,227,34.96035242290749
time,4,15,52.00136845706466,1520,233,35.587982832618025
time,5,14,52.61717413616148,1538,228,34.60087719298246
time,3,14,51.62504276428327,1509,231,34.900432900432904
time,4,16,52.30927129661307,1529,235,35.71063829787234
time,5,15,52.685596989394455,1540,230,34.63913043478261
time,3,15,51.79609989736572,1514,234,34.782051282051285
time,5,16,52.75401984262744,1542,232,34.60344827586207
time,4,17,52.44611700307903,1533,238,35.69327731092437
